,cost_per_kilometer,gdp,total_vehicles,people.count.index,jobs.count.index,average_number_remote_working_days,percentage_of_remote_workers,world_trade_volume,share_service_sector_gdp,share_elderly_65_plus,higher_education_level_share,average_number_working_days,share_construction_sector_gdp,share_agriculture_sector_gdp,commuting_jobs_share,elasticity_cost_per_kilometer_passenger,elasticity_higher_education_level_share_passenger,elasticity_gdp_passenger,elasticity_total_vehicles_passenger,elasticity_share_elderly_65_plus_passenger,elasticity_commuting_jobs_share_passenger,elasticity_gdp_cargo_domestic,elasticity_share_service_sector_gdp_cargo_domestic,elasticity_share_construction_sector_gdp_cargo_domestic,elasticity_world_trade_volume_cargo_international,blankenburgverbinding,cargo_vkt_year_2050,passenger_vkt_year_2050,combined_vkt_year_2050,cargo_demand_year_2050,passenger_demand_year_2050,combined_demand_year_2050,RoadSegment_3228_transport.passenger_car_unit_year_2050,RoadSegment_651_transport.passenger_car_unit_year_2050,RoadSegment_3260_transport.passenger_car_unit_year_2050,RoadSegment_551_transport.passenger_car_unit_year_2050,RoadSegment_660_transport.delay_factor_year_2050,RoadSegment_3227_transport.delay_factor_year_2050,RoadSegment_127_transport.passenger_car_unit_year_2050,RoadSegment_554_transport.delay_factor_year_2050,RoadSegment_A16northbound_transport.passenger_car_unit_year_2050,RoadSegment_3227_transport.passenger_car_unit_year_2050,RoadSegment_A4northbound_transport.passenger_car_unit_year_2050,RoadSegment_651_transport.delay_factor_year_2050,RoadSegment_654_transport.delay_factor_year_2050,RoadSegment_127_transport.delay_factor_year_2050,RoadSegment_A16southbound_transport.passenger_car_unit_year_2050,RoadSegment_990_transport.delay_factor_year_2050,RoadSegment_654_transport.passenger_car_unit_year_2050,RoadSegment_3299_transport.delay_factor_year_2050,RoadSegment_3260_transport.delay_factor_year_2050,RoadSegment_660_transport.passenger_car_unit_year_2050,RoadSegment_554_transport.passenger_car_unit_year_2050,RoadSegment_613_transport.delay_factor_year_2050,RoadSegment_551_transport.delay_factor_year_2050,RoadSegment_422_transport.passenger_car_unit_year_2050,RoadSegment_3228_transport.delay_factor_year_2050,RoadSegment_613_transport.passenger_car_unit_year_2050,RoadSegment_A4southbound_transport.passenger_car_unit_year_2050,RoadSegment_422_transport.delay_factor_year_2050,RoadSegment_3299_transport.passenger_car_unit_year_2050,RoadSegment_990_transport.passenger_car_unit_year_2050
experiment_478,54.0341144069719,158.98394705114393,11.11704688015899,109.78003792379954,4685.792849022806,1.630499173961054,41.46797609500893,125.19002189459438,63.61885030051046,24.861877534232672,45.0,3.78,9.0,2.0,0.8211283048445799,-0.2292631020479295,-0.03823128868253256,0.4621742031968764,0.7265052866769636,-0.4876804640592073,0.7587528096818383,0.4324896884966618,-0.6876919389391128,0.28894375939069333,0.4554264147310454,1,623026207.7660264,8607683383.60051,9853735799.132565,14487.256321724795,400293.5043520221,429268.01699547167,8209.946288405801,2540.336345892574,2661.7057567595684,8433.376956397375,2.8647554969802784,12.982631117564422,6786.599093283687,1.0156132784449206,11366.942988040491,7879.57918546657,10151.076255486416,1.129450872041151,1.1317159165259996,2.3025183050931157,10606.896423198934,1.585419134289052,2551.376443231473,1.6997279656482505,1.1306289409399275,4949.034152834273,782.516895005942,2.109064011837718,16.723388466315658,3820.2973299152472,15.12216742986312,4346.144184865972,6897.520628097445,1.1307867404540517,5810.166041899594,5556.776946140898
experiment_479,52.61062097628324,172.22633376760265,11.793632820230588,105.5913801133626,4608.071730918408,1.731042292128044,44.68738168364874,148.41734435225868,57.17062963608503,25.667098523363705,45.0,3.78,9.0,2.0,0.7953551650294601,-0.17305543357948122,-0.17780448439736282,0.5417906511369833,0.7323090419522882,-0.5265732670526893,0.5991513617730257,0.20887197660882068,-1.2307401816666386,0.4570586138363271,0.42554678078798297,1,703849277.6506475,7347551865.140804,8755250420.442099,16569.28548881155,346748.65755403123,379887.2285316544,7551.906293004482,2458.047238938938,2347.611186461037,7916.899196366638,2.163772917370868,10.069988052150045,6118.324248730813,1.0096386637393848,10147.1770833153,7349.649960648947,9204.436365707408,1.113475209286037,1.1186392668156064,1.860409136708684,9493.060020364395,1.397234326015763,2485.5476329716994,1.4166424627405618,1.0790503707964336,4398.777940307433,693.701172154146,1.7999568073068306,13.21126211730872,3374.735771633581,11.11035633490978,4005.268282112259,6490.815915083958,1.079640532707615,5103.840787953339,5043.336295361961
experiment_480,53.18134586900052,168.42006875771187,10.874241630178286,104.31920508322725,4741.986082780632,0.8413744047174265,79.14436857982507,115.78304019871815,63.55763767625213,24.521257571823543,45.0,3.78,9.0,2.0,0.8238358571413045,-0.23595739324120094,-0.17585360929834307,0.3136154472840383,0.6657981140061326,-0.4963786416217478,0.5561365091445342,0.17868510051590034,-0.7065711594038183,0.4371043416598106,0.5007068197580387,1,526401507.91214967,7047402696.882925,8100205712.707224,12504.935060181664,325815.8468465591,350825.7169669224,6999.202545244351,2517.191464464552,2012.027531425792,7265.315224014061,1.842948210665869,7.416160557584228,5729.731055700209,1.0080923284507122,9436.007932794217,6740.370708575267,8587.248498552106,1.124797272680936,1.0424814768682684,1.661777513031382,8949.46346850663,1.2524515245380865,1922.71484074818,1.3636023956198442,1.0426515586458978,4058.0295026617623,663.9548874694864,1.59170071031192,9.660798622518811,3219.73241280642,8.45992289153764,3714.4156415466487,5637.130482294829,1.0659863604345576,4933.020495748566,4502.987437045651
experiment_481,110.40010233985213,164.51816327155225,10.115092586322676,105.66789140240226,4499.171043975434,1.2137431794345186,52.248662079882735,150.68946154968444,63.49444852710239,23.959112644589226,45.0,3.78,9.0,2.0,0.8322315946189507,-0.12111450587914754,-0.16408701371748383,0.5811381277749146,0.6734907004936553,-0.5088838832819053,0.6794898934584758,0.3602309436295205,-0.29021958824981153,0.41224334836848625,0.4116606362092679,1,626065140.8767146,6312162091.560939,7564292373.314368,14813.13376028164,291120.1801065665,320746.4476271298,6871.91044330218,2121.354520980685,2191.1600787444418,7169.616693082745,1.817386727094328,6.781441750691584,5343.888746075443,1.0053138248816615,8737.390080273166,6567.105835452531,8339.424124628562,1.0629496193528616,1.0325407629277397,1.5007312413824223,8370.724766627827,1.1885409379346803,1798.754566772646,1.2634633962604511,1.059992320051497,4026.909524903435,597.555486840506,1.4788373727590012,9.21341644878316,3026.836020552384,7.931864370847549,3522.9946742806137,5321.74924105326,1.051538364281826,4551.308848104043,4186.081232169123
experiment_482,58.367832052366296,141.4431874415177,10.412780657179484,105.15555492897823,4873.873902329815,0.7789987249749281,66.17840923239704,135.68627522727405,68.67103491203613,24.56218272259832,45.0,3.78,9.0,2.0,0.8636166761563325,-0.16311894258392892,-0.012166224584967744,0.3191851395474526,0.6376309823539361,-0.48829962107464475,0.7624606059019505,0.23971146066048088,-0.22241920094560275,0.32392669843312194,0.39763185969327375,1,502778847.6913994,6619222780.837918,7624780476.220717,12077.192207653232,307420.4331996455,331574.8176149519,6648.763868244455,2149.90299376148,2125.0184532386684,7022.894226910808,1.694341359610827,6.430634899579172,5445.232615812537,1.0070076562699428,8911.30927970546,6465.135453763882,8140.889276226837,1.0664072583376505,1.052314280745041,1.539809850310403,8500.602815981265,1.2037200890705495,2025.4430733608765,1.285444188872548,1.0530701179912534,3865.967829226689,640.49153540743,1.4635544627944326,8.56144160503088,3055.3702001687275,7.0744047915961525,3494.5412271629743,5519.984300523851,1.0535094405684973,4643.404708074456,4267.904571631005
experiment_483,53.36385594298721,156.99368731784824,9.390411575995229,107.61942799592344,4811.097676022281,0.7907661540081197,56.148721312913565,152.60634243988906,68.77128600839966,25.616783751787043,45.0,3.78,9.0,2.0,0.8825383375526814,-0.14363816780021324,-0.14535841012159129,0.4484841757793264,0.7393159847745203,-0.3907741382115487,0.7784419301694361,0.08972075283014276,-1.0112271876884544,0.295076830625553,0.5199312736044949,1,466902421.89159954,7038600303.506383,7972405147.289582,11328.289894696216,326102.4490560841,348759.0288454765,6881.649123057714,2079.29294487956,2448.5332869438344,7143.634926878546,1.8063463262223576,6.845972479640972,5621.05118503689,1.0078272128599304,9220.558076408755,6585.354648456903,8541.06851915679,1.0581035693965877,1.0467437565558264,1.6129784636982225,8814.672419404165,1.223202012689986,1969.2274442139335,1.340882456864836,1.0935455817531403,4013.242287333396,658.6317119968805,1.5781452469249553,9.095004612352056,3193.6212343672746,7.971242559721534,3692.95670981957,5662.184154033504,1.0638717308784331,4854.0852427415175,4366.472833667239
experiment_484,62.70294617541404,168.6005721399252,11.535625738715533,105.54555908065572,4504.492376813907,1.2094999566878633,51.8157857181848,135.40513798906846,62.47639838362159,24.86760799619692,45.0,3.78,9.0,2.0,0.834203199518804,-0.14482837671163817,-0.17314160708596701,0.5454676918823541,0.6352475049008504,-0.4379496580162116,0.52681511282057,0.5679169650551678,-1.2203616883219461,0.2674304620262569,0.5183660935753951,1,766252679.209678,8375419585.961121,9907924944.380476,17830.421706096946,385200.8717432024,420861.71515539626,8663.264436992722,2595.31485927268,2810.287214829748,8860.779790322873,3.098265842547253,15.093569955243488,6875.087267302935,1.013319461407583,11429.619457086534,8205.786830728612,10502.783648795245,1.1410263629673705,1.1302827144934982,2.371790898346166,10750.047715947543,1.6041273979009016,2544.4075554063597,1.7088305428608044,1.1623312230293017,5097.181574692816,752.0149660929225,2.159939604917998,20.161427785833343,3874.9604486446106,18.50920294625939,4395.151210831542,6939.558766237902,1.138434441422464,5828.970287369997,5600.649169716537
experiment_485,116.7835138612937,131.99681957379426,10.291662923226983,104.39243104328756,4363.602524611394,2.241270280351364,64.47311178788144,110.07126724983954,66.36784225711605,22.93898252389034,45.0,3.78,9.0,2.0,0.6177204515027782,-0.11191680304388663,-0.047663052692941715,0.3046402278660736,0.6284567704930855,-0.42656720802949477,0.7233790747437696,0.23351237450747978,-0.8334966789558735,0.2820985038729433,0.4668029804807885,1,455623708.3316049,3162089048.0780125,4073336464.7412224,10940.333760462943,145497.06867438517,167377.73619531107,4476.540467229495,1704.0879368720343,894.9514324833157,4526.259096803467,1.0791155405275576,2.2561574202395462,2990.6779572919186,1.000710598385853,4538.634625645091,4483.591053032702,4845.146293853216,1.0262124793370846,1.0155762198306544,1.0491194681249425,4717.4670800190415,1.013123768881913,1496.168454642073,1.0199828404204931,1.0016695410445622,2246.1069244978657,360.4938192675067,1.0423392635066149,2.3046611652978037,1726.7891227271225,2.248274652665665,1921.1036698547975,3417.2721244968707,1.0054592410866292,2388.4741256908883,2150.1604999542024
experiment_486,56.306765080899616,163.56036805428778,11.62875485870348,109.42943283814851,4369.204887854532,1.8196856678135276,54.18127961356576,114.71141328666268,63.1711287961372,24.846423564566138,45.0,3.78,9.0,2.0,0.7391722275751247,-0.1944901918428793,-0.05924896188942594,0.6623276729467327,0.7055502883467681,-0.5323856237296514,0.5106997096574428,0.48532833120028185,-0.2953627762710911,0.31202167827862837,0.48688826736007856,1,643334577.5765158,7687150108.757008,8973819263.91004,15167.943817383048,360629.0439222954,390964.9315570615,7660.924142223514,2593.4178286420024,2402.416986638558,7980.126676515456,2.1718326852106555,10.268880365043414,6337.922124513918,1.0114474565890732,10463.62910976855,7389.61472481233,9402.209045207866,1.1406144851615123,1.1190497599897804,1.9907467374905596,9803.367940486522,1.439406591787979,2487.694854516642,1.4813671999360851,1.0866947483005882,4406.374229927307,724.047431545051,1.9932126669282,13.606056063147165,3465.445815972604,11.706924511606562,4227.908105540611,6715.602960057253,1.088554677895298,5291.458074890926,5172.171034877625
experiment_487,77.91684987905501,181.08704372333293,11.234874824757,109.51064149521184,4812.726603536215,0.7640780944753793,47.70459860632479,113.88438052485635,59.24873517074973,23.660527443342204,45.0,3.78,9.0,2.0,0.9035713259237208,-0.21967359083162177,-0.009435918824810902,0.5974324327980963,0.5941125005465302,-0.49004437791794725,0.792693939854356,0.5661178536764813,-0.7823262724833282,0.3183273362229592,0.4754399209474812,1,839189472.7732282,9123512193.643084,10801891139.18954,19423.47068017426,434623.0012630353,473469.94262338383,8898.15483658186,2850.951163818544,2978.8049051663443,9288.739011388016,3.2095480304578685,18.137439978952976,7455.93502720222,1.01875949885244,12535.628513691205,8616.908146400354,10993.216324278834,1.2053521265793563,1.3926979969289062,2.897507563613382,11539.689007558036,2.0114294912896438,3352.5838479544373,1.8869004991571257,1.2049120374547868,5163.460255293944,819.2670810661309,2.760402904750232,24.14020141738736,4083.753980355816,20.486773046768185,4878.294287340675,8230.878135295112,1.170770692505089,6164.884731147855,6370.74378254335
experiment_488,60.59040108369061,139.47496073214788,11.0703636917813,105.60646297573764,4253.929478851744,1.3048567313225905,48.75029857984557,162.13382513405332,61.16296587164575,25.358822725777344,45.0,3.78,9.0,2.0,0.831713874984398,-0.14718107576681316,-0.10265761718291799,0.6330283069601633,0.6294089608830875,-0.5741957949081382,0.5427261572420461,0.07652767341608668,-0.5634744720126244,0.27539167684289084,0.33064642790496085,1,501298863.4265965,6203970868.146576,7206568594.999769,12011.905199623554,286742.9275456802,310766.7379449273,6438.542823935986,1881.4422442260463,2074.206686824089,6678.754130164213,1.6805462976840215,5.6159414770674365,5139.423572578336,1.0051685853176269,8325.38744710818,6207.690419799006,7802.269909084927,1.0389496587373732,1.0492345724192265,1.4283834705538467,8027.441883291711,1.141737990971018,1994.952315954299,1.235947067857744,1.048173405669742,3846.620978034792,593.5579403460246,1.3654355550067194,7.184746673807132,2888.0183107133757,6.341834727175189,3292.817618061412,5287.769934015711,1.042714450738306,4427.513377496302,3897.8740696118766
experiment_489,99.67827417013314,123.4759111678266,11.558418214088755,113.85411381353728,4982.146492066958,1.1551202267948752,43.46138652198467,142.42057442351918,67.479932615026,24.16173312819406,45.0,3.78,9.0,2.0,0.8671874956187973,-0.22873951500811768,-0.13374223073528052,0.5462985394006503,0.671430559051888,-0.4830676820094755,0.6631221631070556,0.43081039763686046,-1.1407471660565078,0.3150149162397353,0.4919212064695223,1,492390021.951428,6855433278.354532,7840213322.257388,11876.9914164891,317951.0192421329,341705.0020751111,6780.816669559839,2426.944293806284,2059.2696775936497,7078.226963889916,1.6211364527179697,6.834899629552401,5541.509645142804,1.0072016045368548,9112.83924211693,6582.2341028364335,8245.987892927009,1.107839862292044,1.0647269374066208,1.5790118210413742,8697.426237290205,1.2139287628019346,2136.17211440466,1.3238941152482009,1.046800676282418,3759.773921527076,644.8779299440489,1.5850890778325306,8.802576394412702,3155.9165921474,7.571554339168978,3703.995706367417,5840.167820772077,1.0609083904708771,4792.443486231629,4320.395755885302
experiment_490,103.02695935086442,136.76370802762605,11.495678224031552,114.68066326579788,4515.750204669177,1.4391793824790158,73.09790700157833,116.08571467943707,57.47051902549496,25.11058879370023,45.0,3.78,9.0,2.0,0.721690474446984,-0.1213794832604421,-0.11688776709731191,0.43859786308844684,0.6737356423962827,-0.5542027346031737,0.7731948698489831,0.5587226709735046,-0.05965008678517325,0.39331480003297936,0.33747695653797355,1,584875962.647873,4784069261.363989,5953821186.659735,13896.82552652568,220613.41894340643,248407.06999645775,5735.920607755576,1751.0611919945825,1780.480668187756,6012.551687794428,1.3973118279663714,3.9717278909362137,4233.826309273122,1.002146909743699,6774.322670795616,5560.54342756629,6893.930040823443,1.029224385288113,1.0289985840912992,1.1972909689374909,6724.187747617736,1.0645531785712898,1747.668969048195,1.099983064823392,1.02615461194369,3362.388180641104,475.4594135425782,1.2035464105498483,5.062331722102462,2490.3614383446134,4.364748581971849,2844.663097395499,4592.332066443694,1.02361699231379,3572.217117399764,3202.1055533958515
experiment_491,56.82900259772529,157.77572336478937,10.39118735480561,106.79359127204276,5078.019873625716,1.92705049111948,76.65243527552003,107.51674764843406,63.65158559162943,23.922181736343983,45.0,3.78,9.0,2.0,0.609224568668796,-0.1249865305946806,-0.05475448980611347,0.6159631090574088,0.6625710688810719,-0.5462593098792803,0.6189862981995209,0.38012454138725926,-1.0257143740764623,0.3024407119860152,0.4572200102759383,1,567598090.2224989,5792043616.400817,6927239796.845815,13511.617460617364,269506.3860019474,296529.6209231821,6335.298223226238,2131.4891816228346,1679.0515397266224,6683.441935857945,1.5875336239930908,5.644669374967831,4964.482610371591,1.0053873117841376,8000.427052874555,6217.326546885612,7518.399273892779,1.064161221517745,1.022202427169421,1.372967536142326,7755.4941412378175,1.1400972947664536,1634.80173655394,1.175866250298989,1.0206849911591092,3707.858552543322,599.7402887290215,1.3540458112161058,7.202129215209437,2791.0115308662266,6.007354584997072,3266.854874460093,4901.656611014033,1.0372581751027825,4113.882297165703,3886.544755708852
experiment_492,78.67825911616303,145.2307860742069,10.270593586613222,111.34367180088732,4568.743968970041,1.4725106989352694,58.940811861838895,130.10838907457764,66.88377055426757,24.892686060960436,45.0,3.78,9.0,2.0,0.7703942431997657,-0.1882409982963704,-0.02639689423236785,0.38380903859293247,0.6112533875032287,-0.4784949758897082,0.4849037430005508,0.28909454269529267,-0.2286057540960642,0.45928753348992823,0.43220835329527485,1,533075130.83507895,5293875920.773805,6360026182.443962,12832.273708200337,245214.30265931736,270878.850075718,5953.803100771421,2027.087449711646,1553.13988150737,6388.909800228052,1.4289439115503173,4.802598648298534,4550.270377506188,1.00391439683659,7291.672536603269,5914.051460936576,7007.62978869715,1.0524843752463984,1.0292829984644076,1.263223021130118,7145.098676490086,1.090578193710476,1751.9385257225697,1.1289207513312125,1.0151440319391465,3427.4024574781333,553.7151544130619,1.278805025386864,6.179014412131452,2594.828298983898,4.90587161777791,3077.4437687569653,4829.382294479535,1.0278361750605671,3806.597366885754,3485.0751697175147
experiment_493,97.78120346932802,124.21726216465989,10.523891884547066,110.65475246208791,4887.053667060658,2.022860198036156,75.96975717019224,108.22731652188725,57.77567301432227,23.23591597969449,45.0,3.78,9.0,2.0,0.5934492115501222,-0.17131811558128246,-0.1703690751336698,0.529518993315496,0.5875722668677938,-0.5674525081460566,0.5828475212835276,0.23240454554027032,-0.185205404555276,0.39687320147289756,0.494442939787628,1,490966345.19384193,3826934572.9834695,4808867263.371153,11690.591188954691,176163.53733167832,199544.7197095877,4970.526652305671,1926.973436004828,1037.6232695406286,5155.615649355272,1.1396034734586242,2.775918390703058,3463.047703911501,1.001344956047946,5470.022667461399,4888.977694969073,5553.340273518328,1.042859095738061,1.0087576013336357,1.0883138095292688,5487.437005817203,1.0289690971111312,1295.5181687930235,1.0404675097242826,1.0030208288463631,2588.7435679728715,423.7202551389026,1.1183513489021175,3.196151143234294,2024.3893019057016,2.897405741122581,2483.993900964724,3779.512069757748,1.0103125692035777,2849.3333507799694,2620.689316681429
experiment_494,82.11986471328801,169.89301654751196,11.940874447656402,108.278532965192,4395.477453849659,1.996555258658208,62.17684398964101,170.77946030317923,58.53965996007802,23.62805024424423,45.0,3.78,9.0,2.0,0.6715886115495006,-0.1407555005958859,-0.015501178650627973,0.3941414995770988,0.6601233300483692,-0.4357658020999353,0.755423795540128,0.3873167011621688,-0.4870626249751978,0.33786568612189316,0.49004090235926967,1,708370983.1201291,5818785699.545353,7235527665.785611,16979.973112079002,268587.3825641458,302547.32878830377,6895.996859795872,2114.033367067057,2169.0919265801317,7258.240354341486,1.637808802304766,7.1078185079050815,5118.900571072699,1.004027095423467,8579.74345824511,6657.888346931773,8067.878834684798,1.0620851083942309,1.0511483645029545,1.421581779061719,8089.317488256765,1.2143359845338195,2014.0623670514235,1.2017015723083957,1.0576117492603752,3784.753541037609,557.7733631610788,1.5355329045695227,9.627112773551502,2970.4169171840663,8.029562763307807,3622.9431299722287,5637.005497023652,1.0478018489208536,4257.29315797124,4322.450300273868
experiment_495,100.79663094065651,154.36582523208423,11.736145248376944,112.81805927954204,4770.942117295735,1.7629149727910078,66.56289565063392,164.63031167158724,65.09104320884799,25.71689998747641,45.0,3.78,9.0,2.0,0.6895642185851111,-0.16119154790927664,-0.06199423469073359,0.5129974162282303,0.6416983501459512,-0.44006675941846995,0.6323753706119222,0.03534518614083553,-0.04398095157183102,0.40694769903243294,0.39307211537606435,1,493981461.1144055,6161639248.162926,7149602170.391737,11985.449283494869,284239.8481459767,308210.7467129665,6394.544934522251,2310.9899890511438,1677.9445074250168,6710.775897213643,1.5991262196507745,5.65092656342383,5100.145732435664,1.005009310689705,8321.28919536686,6219.41944859433,7714.949148461371,1.0886609436486554,1.06884060688026,1.4154372166972975,8042.782381294572,1.1470087360241692,2169.332633343762,1.227568387625014,1.0206304929708756,3726.0146519852105,588.9313711475296,1.3217376415753892,7.304215301579656,2942.636648858907,6.197310539112199,3189.6310128851665,5358.963646228929,1.0460385476416012,4387.672651927579,3933.6165434392815
experiment_496,87.494722830704,177.60192426840254,11.775466218266468,106.05544265013845,4273.920467638975,1.8346292925189127,65.91070741328014,151.09806458494245,68.51161070901698,24.179660972755865,45.0,3.78,9.0,2.0,0.6801012843623089,-0.2278473838280226,-0.05342690203062547,0.6396986680452974,0.6299520286377027,-0.4578076048523553,0.7059046847354006,0.10389212868810006,-0.9704527271771073,0.40456037918546045,0.4329554676667493,1,474471957.3129929,6671585439.695639,7620529354.321625,11518.943124974749,310783.31333098,333821.19958092953,6612.992609082291,2149.595831862051,2056.991896248853,6972.149020973695,1.647742143783023,6.47335550013205,5381.80497032723,1.007334866007748,8863.63945308684,6477.81276621894,8005.99207626473,1.0663693154003897,1.0537604737024198,1.5150944591285216,8414.90666882857,1.1979944572280674,2039.2982592960511,1.2811992078006222,1.0465939525708297,3799.4043481538256,647.8407212365101,1.5400311116274945,8.345252620908893,3033.10169850134,6.944731471381705,3630.5270088536295,5669.825268149681,1.051966437518073,4626.043999089927,4237.595453996913
experiment_497,68.86403608434958,136.32246413806288,9.696158580082784,114.0263341628708,5106.494266533227,1.5507189286331649,49.87250474387055,166.0987403591687,60.430844651837965,23.13908498904189,45.0,3.78,9.0,2.0,0.7954014890881815,-0.18231862274887936,-0.16196699552976568,0.547758643070084,0.5532587689854148,-0.40938919664138834,0.8095904059008201,0.13059619875814424,-0.1223357402208487,0.3774631702572989,0.4914271405070648,1,536265191.8680225,6297601177.588166,7370131561.324211,12936.51086972826,293843.70959074487,319716.7313302014,6664.5213970249615,1868.0219179506512,2138.341328151861,6938.153969818332,1.740858270843972,6.424936459416667,5269.1754614089,1.0062747340983498,8567.09169570349,6463.438797027395,7935.514615925285,1.0378501812125838,1.057518160212337,1.4733100204444696,8262.978347020426,1.177598954034848,2074.0356800712007,1.2392901236274545,1.0544135861503514,3929.1513698227727,623.0444452536584,1.443120119977669,8.20303999381245,2993.802885611525,7.132195035547099,3455.37625318101,5529.4119332522105,1.049325087806527,4443.113724142507,4123.977971560984
experiment_498,53.07374814696722,190.0119128096543,9.880972700172832,113.6888875268373,4251.935413193134,1.2401904495053273,63.50704115752594,108.60262717496325,66.24180898438892,25.827736826649303,45.0,3.78,9.0,2.0,0.7916380266669168,-0.1661970080368941,-0.12647829687604273,0.37887620474949174,0.5602197529760564,-0.45673605486968183,0.5675473057853575,0.003791153708751404,-1.081551040719439,0.3987629378012074,0.37535192111852234,1,416688747.53088135,6087009663.015583,6920387158.077346,10037.607292633114,282557.3636329092,302632.57821817545,6063.201256129692,2349.083191413703,1566.3692307010951,6404.083362422023,1.5080188837582258,4.770763087473847,4889.992444548606,1.005747769490382,7899.154259839277,5901.634219081098,7490.937260736509,1.0946528471422678,1.0467771666005377,1.3510813897584866,7670.690656200182,1.115219409395202,1969.5792256863497,1.190696696058558,1.0156666378300727,3575.484838621712,609.5299252875448,1.3451306573270776,6.2283902820689,2780.6982116515765,5.200954993426517,3246.092277624444,5215.671503310794,1.036710515811126,4197.996073718948,3701.15818612033
experiment_499,103.70147533105748,147.95349770172317,12.163397797871436,110.40255083032967,4804.208178015412,1.9433624246514376,75.83898088197103,156.0623000648433,59.61398886548545,24.354761340119158,45.0,3.78,9.0,2.0,0.6100988736246526,-0.16407032378520203,-0.13916691308716317,0.744499863927482,0.5749500887865124,-0.5686235950951919,0.6727291597879304,0.3823212121482137,-1.1894569438302114,0.2921167454288033,0.42519156798969804,1,668339868.573073,5491059116.596829,6827738853.742975,15840.32605297353,253913.22273660515,285593.87484255224,6474.508673829088,2020.2022499563411,1918.6169175508735,6824.559747792306,1.6133348320141478,5.813240818895731,4848.66983913801,1.0035924559764406,7927.806220712022,6272.986813581572,7686.731158819869,1.0517749269115653,1.0521137084075125,1.339363794492309,7630.319296180076,1.138053386285088,2023.4988946549568,1.1660959877546364,1.0352656837489635,3747.911991312654,541.8760084397899,1.4093809532076256,7.742774780910228,2781.6494570420664,6.462197017303287,3387.6371360492994,5411.136030704256,1.036760774601321,4055.515086475377,3872.2911342366456
experiment_500,117.94907685461558,131.29921572196923,10.557017298398106,107.27619181574056,4312.150477435563,1.9000486221711963,71.38492426155432,116.50540686202834,57.02075768387947,23.8441267722908,45.0,3.78,9.0,2.0,0.6411777063836998,-0.22458093601412915,-0.12921638940957447,0.3829834723644715,0.578434897769089,-0.45961343423012213,0.6770164027512128,0.28179287192731167,-1.1058159509563863,0.308798904599932,0.513225971030485,0,616848743.016146,3268458460.437953,4502155946.470245,14366.790501400314,148579.79739502468,177313.37839782532,6799.954929830748,0.0,0.0,2872.670790201276,5.417577462190515,7.423792881012105,2498.73922717313,1.0001105662656666,5063.006955595052,6742.374311675246,6139.896074696353,1.0,1.0,1.0239156957344504,3855.751561984851,1.0450476430067654,0.0,1.012803617499197,1.0,6139.896074696353,169.4812059381074,7.76785708507506,1.211672921164538,1357.0123348117208,7.646059567833063,6830.897547269073,6830.897547269073,1.0020714544891378,2136.3990534957147,2926.607902099338
experiment_501,88.60817137515885,136.97230084744243,9.413691778593105,112.23744606798488,4911.71882259098,1.2342590028420397,45.17610430937448,134.8830374689389,68.75521162934477,25.72755889871486,45.0,3.78,9.0,2.0,0.852489382388422,-0.24289307256266768,-0.11339433414353271,0.431110512165651,0.6778568819213164,-0.4822492748578744,0.6117425044871392,0.32611519039180986,-1.119866879881331,0.30324389025919807,0.37346483550979714,0,520266512.438338,5853241929.528135,6893774954.404811,11248.219165293363,245516.24496892167,268012.6832995084,7652.026434455165,0.0,0.0,3808.485775857141,28.49920901892413,12.161817405250416,3174.556636267238,1.000314617574459,8380.242167725803,7740.984752142343,9698.286896545062,1.0,1.0,1.062364022858982,4598.21828846115,1.0680276403356763,0.0,1.4272346585107742,1.0,9698.286896545062,293.1311458567879,88.31732044879661,1.6539573785942652,1423.6616521939127,11.657389020565615,12946.177875414276,12946.177875414276,1.002528239076601,5135.974455720153,3244.2677120056505
experiment_502,92.91597052991476,133.44818126664364,11.387916590751589,111.66468150754748,4863.663795114275,0.981082113558531,61.36880515554236,117.88539797812288,64.18848028982862,23.822359287898237,45.0,3.78,9.0,2.0,0.8407200077551291,-0.14323164858387105,-0.05585164326061587,0.5770728454469322,0.6048181638025237,-0.44979896907819505,0.6604598171001207,0.12489797004362399,-0.16619133806084307,0.4386159819442764,0.3920019613979059,0,530975586.5516564,8119685439.988753,9181636613.092066,11375.855978986125,315463.38272741565,338215.0946853879,8475.31744162212,0.0,0.0,4627.001057996243,121.0115009968214,19.15263494891089,4753.528005591446,1.0007822800468085,10102.588758703005,8741.780457439872,14017.59563536641,1.0,1.0,1.3135012552698204,7039.807005988989,1.3102998668014685,0.0,1.5072674591430837,1.0,14017.59563536641,370.41716354078176,233.0820331395069,2.424783179333093,2286.2790003975424,17.03871366258509,16529.901201135795,16529.901201135795,1.0167814892263631,5361.242932938547,4741.345825764459
